Income,Tax,Effective Rate,Marginal Rate
152500,52649.313,0.3452414,0.464
152600,52695.71,0.3453192,0.464
152700,52742.113,0.34539694,0.464
152800,52788.51,0.34547454,0.464
152900,52834.914,0.3455521,0.464
153000,52881.313,0.34562948,0.464
153100,52927.71,0.3457068,0.464
153200,52974.113,0.34578404,0.464
153300,53020.508,0.3458611,0.464
153400,53066.91,0.34593815,0.464
153500,53113.313,0.34601507,0.464
153600,53159.71,0.34609187,0.464
153700,53206.11,0.34616858,0.464
153800,53252.508,0.34624517,0.464
153900,53298.91,0.3463217,0.464
154000,53345.313,0.34639814,0.464
154100,53391.71,0.34647444,0.464
154200,53438.11,0.34655064,0.464
154300,53484.508,0.34662676,0.464
154400,53530.91,0.34670278,0.464
154500,53577.313,0.34677872,0.464
154600,53623.71,0.34685454,0.464
154700,53670.11,0.34693024,0.464
154800,53716.508,0.34700587,0.464
154900,53762.91,0.34708142,0.464
155000,53809.313,0.34715685,0.464
155100,53855.71,0.3472322,0.464
155200,53902.11,0.3473074,0.464
155300,53948.508,0.34738255,0.464
155400,53994.91,0.3474576,0.464
155500,54041.313,0.34753257,0.464
155600,54087.71,0.3476074,0.464
155700,54134.11,0.34768215,0.464
155800,54180.508,0.3477568,0.464
155900,54226.91,0.34783137,0.464
156000,54273.313,0.34790584,0.464
156100,54319.71,0.3479802,0.464
156200,54366.11,0.34805447,0.464
156300,54412.508,0.34812865,0.464
156400,54458.91,0.34820276,0.464
156500,54505.313,0.34827676,0.464
156600,54551.71,0.34835064,0.464
156700,54598.11,0.34842443,0.464
156800,54644.508,0.34849814,0.464
156900,54690.91,0.34857178,0.464
157000,54737.313,0.3486453,0.464
157100,54783.71,0.34871873,0.464
157200,54830.11,0.34879205,0.464
157300,54876.508,0.34886527,0.464
157400,54922.91,0.34893844,0.464
157500,54969.313,0.3490115,0.464
157600,55015.71,0.34908447,0.464
157700,55062.11,0.34915733,0.464
157800,55108.508,0.34923008,0.464
157900,55154.91,0.3493028,0.464
158000,55201.313,0.3493754,0.464
158100,55247.71,0.34944788,0.464
158200,55294.11,0.3495203,0.464
158300,55340.508,0.3495926,0.464
158400,55386.91,0.34966484,0.464
158500,55433.313,0.349737,0.464
158600,55479.71,0.34980902,0.464
158700,55526.11,0.34988096,0.464
158800,55572.508,0.34995282,0.464
158900,55618.91,0.3500246,0.464
159000,55665.313,0.35009632,0.464
159100,55711.71,0.3501679,0.464
159200,55758.11,0.35023937,0.464
159300,55804.508,0.35031077,0.464
159400,55850.906,0.3503821,0.464
159500,55897.31,0.35045335,0.464
159600,55943.707,0.3505245,0.464
159700,55990.11,0.35059556,0.464
159800,56036.508,0.3506665,0.464
159900,56082.906,0.35073736,0.464
160000,56129.31,0.35080817,0.464
160100,56175.707,0.35087886,0.464
160200,56222.11,0.3509495,0.464
160300,56268.508,0.35102,0.464
160400,56314.906,0.35109043,0.464
160500,56361.31,0.3511608,0.464
160600,56407.707,0.35123104,0.464
160700,56454.11,0.35130125,0.464
160800,56500.508,0.35137132,0.464
160900,56546.906,0.3514413,0.464
161000,56593.31,0.35151124,0.464
161100,56639.707,0.35158104,0.464
161200,56686.11,0.3516508,0.464
161300,56732.508,0.35172045,0.464
161400,56778.906,0.35179,0.464
161500,56825.31,0.3518595,0.464
161600,56871.71,0.3519289,0.464
161700,56918.11,0.3519982,0.464
161800,56964.508,0.3520674,0.464
161900,57010.906,0.35213655,0.464
162000,57057.31,0.3522056,0.464
162100,57103.71,0.3522746,0.464
162200,57150.11,0.35234347,0.464
162300,57196.508,0.35241225,0.464
162400,57242.906,0.35248095,0.464
162500,57289.31,0.35254958,0.464
162600,57335.71,0.35261816,0.464
162700,57382.11,0.35268658,0.464
162800,57428.508,0.35275495,0.464
162900,57474.906,0.35282326,0.464
163000,57521.31,0.35289147,0.464
163100,57567.71,0.3529596,0.464
163200,57614.11,0.35302764,0.464
163300,57660.508,0.3530956,0.464
163400,57706.906,0.35316345,0.464
163500,57753.31,0.35323125,0.464
163600,57799.71,0.35329896,0.464
163700,57846.11,0.35336658,0.464
163800,57892.508,0.35343412,0.464
163900,57938.906,0.35350156,0.464
164000,57985.31,0.35356894,0.464
164100,58031.71,0.35363626,0.464
164200,58078.11,0.35370347,0.464
164300,58124.508,0.35377058,0.464
164400,58170.906,0.35383764,0.464
164500,58217.31,0.3539046,0.464
164600,58263.71,0.3539715,0.464
164700,58310.11,0.3540383,0.464
164800,58356.508,0.35410503,0.464
164900,58402.906,0.35417166,0.464
165000,58449.31,0.35423824,0.464
165100,58495.71,0.35430473,0.464
165200,58542.11,0.35437113,0.464
165300,58588.508,0.35443744,0.464
165400,58634.906,0.35450366,0.464
165500,58681.31,0.35456985,0.464
165600,58727.71,0.35463592,0.464
165700,58774.11,0.35470194,0.464
165800,58820.508,0.35476783,0.464
165900,58866.906,0.35483366,0.464
166000,58913.31,0.35489944,0.464
166100,58959.71,0.35496515,0.464
166200,59006.11,0.35503075,0.464
166300,59052.508,0.35509625,0.464
166400,59098.906,0.3551617,0.464
166500,59145.31,0.35522708,0.464
166600,59191.71,0.35529238,0.464
166700,59238.11,0.3553576,0.464
166800,59284.508,0.3554227,0.464
166900,59330.906,0.35548776,0.464
167000,59377.31,0.35555273,0.464
167100,59423.71,0.35561767,0.464
167200,59470.11,0.35568246,0.464
167300,59516.508,0.3557472,0.464
167400,59562.906,0.35581186,0.464
167500,59609.31,0.35587648,0.464
167600,59655.71,0.355941,0.464
167700,59702.11,0.35600543,0.464
167800,59748.508,0.35606977,0.464
167900,59794.906,0.35613406,0.464
168000,59841.31,0.35619825,0.464
168100,59887.71,0.35626242,0.464
168200,59934.11,0.35632646,0.464
168300,59980.508,0.35639042,0.464
168400,60026.906,0.3564543,0.464
168500,60073.31,0.35651815,0.464
168600,60119.71,0.35658193,0.464
168700,60166.11,0.35664558,0.464
168800,60212.508,0.35670918,0.464
168900,60258.906,0.3567727,0.464
169000,60305.31,0.35683614,0.464
169100,60351.71,0.35689953,0.464
169200,60398.11,0.35696283,0.464
169300,60444.508,0.35702604,0.464
169400,60490.906,0.35708916,0.464
169500,60537.31,0.35715225,0.464
169600,60583.71,0.3572153,0.464
169700,60630.11,0.3572782,0.464
169800,60676.508,0.35734102,0.464
169900,60722.906,0.3574038,0.464
170000,60769.31,0.35746652,0.464
170100,60815.71,0.35752916,0.464
170200,60862.11,0.35759172,0.464
170300,60908.508,0.35765418,0.464
170400,60954.906,0.3577166,0.464
170500,61001.31,0.35777894,0.464
170600,61047.71,0.35784122,0.464
170700,61094.11,0.3579034,0.464
170800,61140.508,0.3579655,0.464
170900,61186.906,0.35802755,0.464
171000,61233.31,0.35808954,0.464
171100,61279.71,0.35815144,0.464
171200,61326.11,0.35821325,0.464
171300,61372.508,0.358275,0.464
171400,61418.906,0.3583367,0.464
171500,61465.31,0.3583983,0.464
171600,61511.71,0.35845986,0.464
171700,61558.11,0.3585213,0.464
171800,61604.508,0.3585827,0.464
171900,61650.906,0.358644,0.464
172000,61697.31,0.35870528,0.464
172100,61743.71,0.35876647,0.464
172200,61790.11,0.3588276,0.464
172300,61836.508,0.35888863,0.464
172400,61882.906,0.35894957,0.464
172500,61929.31,0.3590105,0.464
172600,61975.71,0.3590713,0.464
172700,62022.11,0.35913208,0.464
172800,62068.508,0.35919276,0.464
172900,62114.906,0.35925335,0.464
173000,62161.31,0.35931394,0.464
173100,62207.71,0.3593744,0.464
173200,62254.11,0.3594348,0.464
173300,62300.508,0.35949513,0.464
173400,62346.906,0.3595554,0.464
173500,62393.31,0.35961562,0.464
173600,62439.71,0.35967577,0.464
173700,62486.11,0.35973582,0.464
173800,62532.508,0.35979578,0.464
173900,62578.906,0.3598557,0.464
174000,62625.31,0.35991555,0.464
174100,62671.71,0.35997537,0.464
174200,62718.11,0.36003506,0.464
174300,62764.508,0.3600947,0.464
174400,62810.906,0.36015427,0.464
174500,62857.31,0.36021382,0.464
174600,62903.71,0.36027327,0.464
174700,62950.11,0.36033264,0.464
174800,62996.508,0.3603919,0.464
174900,63042.906,0.36045116,0.464
175000,63089.31,0.36051035,0.464
175100,63135.71,0.36056945,0.464
175200,63182.11,0.3606285,0.464
175300,63228.508,0.36068743,0.464
175400,63274.906,0.36074632,0.464
175500,63321.31,0.36080518,0.464
175600,63367.71,0.36086395,0.464
175700,63414.11,0.36092263,0.464
175800,63460.508,0.3609813,0.464
175900,63506.906,0.36103982,0.464
176000,63553.31,0.36109835,0.464
176100,63599.71,0.3611568,0.464
176200,63646.11,0.36121514,0.464
176300,63692.508,0.36127344,0.464
176400,63738.906,0.36133167,0.464
176500,63785.31,0.36138985,0.464
176600,63831.71,0.36144796,0.464
176700,63878.11,0.361506,0.464
176800,63924.508,0.36156395,0.464
176900,63970.906,0.36162186,0.464
177000,64017.31,0.3616797,0.464
177100,64063.71,0.3617375,0.464
177200,64110.11,0.3617952,0.464
177300,64156.508,0.36185282,0.464
177400,64202.906,0.3619104,0.464
177500,64249.31,0.36196792,0.464
177600,64295.71,0.3620254,0.464
177700,64342.11,0.36208278,0.464
177800,64388.508,0.3621401,0.464
177900,64434.906,0.36219734,0.464
178000,64481.31,0.36225453,0.464
178100,64527.71,0.3623117,0.464
178200,64574.11,0.36236873,0.464
178300,64620.508,0.36242574,0.464
178400,64666.906,0.36248267,0.464
178500,64713.31,0.36253953,0.464
178600,64759.71,0.36259636,0.464
178700,64806.11,0.3626531,0.464
178800,64852.508,0.36270976,0.464
178900,64898.906,0.36276639,0.464
179000,64945.31,0.36282295,0.464
179100,64991.71,0.36287946,0.464
179200,65038.11,0.36293587,0.464
179300,65084.508,0.36299223,0.464
179400,65130.906,0.36304852,0.464
179500,65177.31,0.3631048,0.464
179600,65223.71,0.36316097,0.464
179700,65270.11,0.3632171,0.464
179800,65316.508,0.3632731,0.464
179900,65362.906,0.3633291,0.464
180000,65409.31,0.36338505,0.464
180100,65455.71,0.36344093,0.464
180200,65502.11,0.36349672,0.464
180300,65548.51,0.36355245,0.464
180400,65594.91,0.36360812,0.464
180500,65641.31,0.3636638,0.464
180600,65687.71,0.36371934,0.464
180700,65734.11,0.3637748,0.464
180800,65780.51,0.36383024,0.464
180900,65826.91,0.3638856,0.464
181000,65873.31,0.36394095,0.464
181100,65919.71,0.3639962,0.464
181200,65966.11,0.36405137,0.464
181300,66012.51,0.3641065,0.464
181400,66058.91,0.36416155,0.464
181500,66105.31,0.3642166,0.464
181600,66151.71,0.36427152,0.464
181700,66198.11,0.36432642,0.464
181800,66244.51,0.36438122,0.464
181900,66290.91,0.364436,0.464
182000,66337.31,0.36449072,0.464
182100,66383.71,0.36454538,0.464
182200,66430.11,0.36459994,0.464
182300,66476.51,0.36465445,0.464
182400,66522.91,0.36470893,0.464
182500,66569.31,0.36476335,0.464
182600,66615.71,0.3648177,0.464
182700,66662.11,0.36487198,0.464
182800,66708.51,0.3649262,0.464
182900,66754.91,0.36498034,0.464
183000,66801.31,0.3650345,0.464
183100,66847.71,0.36508852,0.464
183200,66894.11,0.36514252,0.464
183300,66940.51,0.36519644,0.464
183400,66986.91,0.36525032,0.464
183500,67033.31,0.36530414,0.464
183600,67079.71,0.3653579,0.464
183700,67126.11,0.36541158,0.464
183800,67172.51,0.36546522,0.464
183900,67218.91,0.3655188,0.464
184000,67265.31,0.36557236,0.464
184100,67311.7,0.36562577,0.464
184200,67358.11,0.3656792,0.464
184300,67404.51,0.36573255,0.464
184400,67450.91,0.36578584,0.464
184500,67497.31,0.3658391,0.464
184600,67543.7,0.3658922,0.464
184700,67590.11,0.36594537,0.464
184800,67636.51,0.36599842,0.464
184900,67682.91,0.3660514,0.464
185000,67729.31,0.3661044,0.464
185100,67775.7,0.36615723,0.464
185200,67822.11,0.3662101,0.464
185300,67868.51,0.36626285,0.464
185400,67914.91,0.36631557,0.464
185500,67961.31,0.36636826,0.464
185600,68007.7,0.3664208,0.464
185700,68054.11,0.3664734,0.464
185800,68100.51,0.3665259,0.464
185900,68146.91,0.3665783,0.464
186000,68193.31,0.3666307,0.464
186100,68239.7,0.36668298,0.464
186200,68286.11,0.36673528,0.464
186300,68332.51,0.3667875,0.464
186400,68378.91,0.36683962,0.464
186500,68425.31,0.36689174,0.464
186600,68471.7,0.36694375,0.464
186700,68518.11,0.36699575,0.464
186800,68564.51,0.3670477,0.464
186900,68610.91,0.36709955,0.464
187000,68657.31,0.3671514,0.464
187100,68703.7,0.36720312,0.464
187200,68750.11,0.36725485,0.464
187300,68796.51,0.3673065,0.464
187400,68842.91,0.3673581,0.464
187500,68889.31,0.36740968,0.464
187600,68935.7,0.36746112,0.464
187700,68982.11,0.36751258,0.464
187800,69028.51,0.36756393,0.464
187900,69074.91,0.36761525,0.464
188000,69121.31,0.36766654,0.464
188100,69167.7,0.3677177,0.464
188200,69214.11,0.3677689,0.464
188300,69260.51,0.36782002,0.464
188400,69306.91,0.36787105,0.464
188500,69353.31,0.36792207,0.464
188600,69399.7,0.36797297,0.464
188700,69446.11,0.3680239,0.464
188800,69492.51,0.36807472,0.464
188900,69538.91,0.3681255,0.464
189000,69585.31,0.36817625,0.464
189100,69631.7,0.3682269,0.464
189200,69678.11,0.36827752,0.464
189300,69724.51,0.3683281,0.464
189400,69770.91,0.3683786,0.464
189500,69817.31,0.3684291,0.464
189600,69863.7,0.36847946,0.464
189700,69910.11,0.36852983,0.464
189800,69956.51,0.36858013,0.464
189900,70002.91,0.36863038,0.464
190000,70049.31,0.3686806,0.464
190100,70095.7,0.3687307,0.464
190200,70142.11,0.3687808,0.464
190300,70188.51,0.36883083,0.464
190400,70234.91,0.3688808,0.464
190500,70281.31,0.3689308,0.464
190600,70327.7,0.36898062,0.464
190700,70374.11,0.36903048,0.464
190800,70420.51,0.36908022,0.464
190900,70466.91,0.36912996,0.464
191000,70513.31,0.36917964,0.464
191100,70559.7,0.36922923,0.464
191200,70606.11,0.36927882,0.464
191300,70652.51,0.36932832,0.464
191400,70698.91,0.36937776,0.464
191500,70745.31,0.36942723,0.464
191600,70791.7,0.36947653,0.464
191700,70838.11,0.36952588,0.464
191800,70884.51,0.3695751,0.464
191900,70930.91,0.36962432,0.464
192000,70977.31,0.3696735,0.464
192100,71023.7,0.36972255,0.464
192200,71070.11,0.36977163,0.464
192300,71116.51,0.36982062,0.464
192400,71162.91,0.3698696,0.464
192500,71209.31,0.3699185,0.464
192600,71255.7,0.3699673,0.464
192700,71302.11,0.37001613,0.464
192800,71348.51,0.37006488,0.464
192900,71394.91,0.37011355,0.464
193000,71441.31,0.37016225,0.464
193100,71487.7,0.3702108,0.464
193200,71534.11,0.37025937,0.464
193300,71580.51,0.37030786,0.464
193400,71626.91,0.3703563,0.464
193500,71673.31,0.37040472,0.464
193600,71719.7,0.370453,0.464
193700,71766.11,0.37050134,0.464
193800,71812.51,0.3705496,0.464
193900,71858.91,0.37059775,0.464
194000,71905.31,0.37064594,0.464
194100,71951.7,0.37069398,0.464
194200,71998.11,0.37074205,0.464
194300,72044.51,0.37079006,0.464
194400,72090.91,0.370838,0.464
194500,72137.31,0.37088594,0.464
194600,72183.7,0.3709337,0.464
194700,72230.11,0.37098154,0.464
194800,72276.51,0.3710293,0.464
194900,72322.91,0.371077,0.464
195000,72369.31,0.37112468,0.464
195100,72415.7,0.37117225,0.464
195200,72462.11,0.3712198,0.464
195300,72508.51,0.37126732,0.464
195400,72554.91,0.37131476,0.464
195500,72601.31,0.3713622,0.464
195600,72647.7,0.37140954,0.464
195700,72694.11,0.37145686,0.464
195800,72740.51,0.37150413,0.464
195900,72786.91,0.37155133,0.464
196000,72833.31,0.37159854,0.464
196100,72879.7,0.3716456,0.464
196200,72926.11,0.37169272,0.464
196300,72972.51,0.37173972,0.464
196400,73018.91,0.37178668,0.464
196500,73065.31,0.37183365,0.464
196600,73111.7,0.37188047,0.464
196700,73158.11,0.37192735,0.464
196800,73204.51,0.3719741,0.464
196900,73250.91,0.37202084,0.464
197000,73297.31,0.37206757,0.464
197100,73343.7,0.37211418,0.464
197200,73390.11,0.3721608,0.464
197300,73436.51,0.37220734,0.464
197400,73482.91,0.37225384,0.464
197500,73529.31,0.37230033,0.464
197600,73575.7,0.37234667,0.464
197700,73622.11,0.37239307,0.464
197800,73668.51,0.37243938,0.464
197900,73714.91,0.37248564,0.464
198000,73761.31,0.3725319,0.464
198100,73807.7,0.372578,0.464
198200,73854.11,0.37262416,0.464
198300,73900.51,0.37267023,0.464
198400,73946.91,0.37271625,0.464
198500,73993.31,0.3727623,0.464
198600,74039.7,0.37280816,0.464
198700,74086.11,0.37285408,0.464
198800,74132.51,0.37289995,0.464
198900,74178.91,0.37294573,0.464
199000,74225.31,0.37299153,0.464
199100,74271.7,0.3730372,0.464
199200,74318.11,0.37308288,0.464
199300,74364.51,0.3731285,0.464
199400,74410.91,0.37317404,0.464
199500,74457.31,0.3732196,0.464
199600,74503.7,0.37326506,0.464
199700,74550.11,0.3733105,0.464
199800,74596.51,0.3733559,0.464
199900,74642.91,0.37340122,0.464
200000,74689.31,0.37344655,0.464
200100,74739.7,0.37351176,0.504
200200,74790.11,0.37357697,0.504
200300,74840.51,0.3736421,0.504
200400,74890.91,0.37370712,0.504
200500,74941.31,0.37377214,0.504
200600,74991.7,0.373837,0.504
200700,75042.11,0.3739019,0.504
200800,75092.51,0.37396666,0.504
200900,75142.91,0.3740314,0.504
201000,75193.31,0.3740961,0.504
201100,75243.7,0.37416062,0.504
201200,75294.11,0.3742252,0.504
201300,75344.51,0.37428966,0.504
201400,75394.91,0.37435406,0.504
201500,75445.31,0.37441844,0.504
201600,75495.7,0.37448266,0.504
201700,75546.11,0.3745469,0.504
201800,75596.51,0.37461105,0.504
201900,75646.91,0.37467512,0.504
202000,75697.31,0.37473917,0.504
202100,75747.7,0.3748031,0.504
202200,75798.11,0.37486702,0.504
202300,75848.51,0.37493083,0.504
202400,75898.91,0.3749946,0.504
202500,75949.31,0.37505832,0.504
202600,75999.7,0.37512192,0.504
202700,76050.11,0.37518555,0.504
202800,76100.51,0.37524906,0.504
202900,76150.91,0.3753125,0.504
203000,76201.31,0.37537593,0.504
203100,76251.7,0.3754392,0.504
203200,76302.11,0.3755025,0.504
203300,76352.51,0.3755657,0.504
203400,76402.91,0.37562883,0.504
203500,76453.31,0.37569195,0.504
203600,76503.7,0.37575492,0.504
203700,76554.11,0.37581792,0.504
203800,76604.51,0.3758808,0.504
203900,76654.91,0.37594363,0.504
204000,76705.31,0.37600642,0.504
204100,76755.7,0.3760691,0.504
204200,76806.11,0.37613177,0.504
204300,76856.51,0.37619436,0.504
204400,76906.91,0.37625688,0.504
204500,76957.31,0.37631938,0.504
204600,77007.7,0.37638173,0.504
204700,77058.11,0.3764441,0.504
204800,77108.51,0.3765064,0.504
204900,77158.91,0.37656862,0.504
205000,77209.31,0.37663078,0.504
205100,77259.7,0.37669286,0.504
205200,77310.11,0.3767549,0.504
205300,77360.51,0.3768169,0.504
205400,77410.91,0.3768788,0.504
205500,77461.31,0.3769407,0.504
205600,77511.7,0.37700245,0.504
205700,77562.11,0.37706423,0.504
205800,77612.51,0.3771259,0.504
205900,77662.91,0.3771875,0.504
206000,77713.31,0.3772491,0.504
206100,77763.7,0.37731054,0.504
206200,77814.11,0.37737203,0.504
206300,77864.51,0.3774334,0.504
206400,77914.91,0.3774947,0.504
206500,77965.31,0.377556,0.504
206600,78015.7,0.37761715,0.504
206700,78066.11,0.37767833,0.504
206800,78116.51,0.3777394,0.504
206900,78166.91,0.3778004,0.504
207000,78217.31,0.3778614,0.504
207100,78267.7,0.37792227,0.504
207200,78318.11,0.37798315,0.504
207300,78368.51,0.37804395,0.504
207400,78418.91,0.37810466,0.504
207500,78469.31,0.37816536,0.504
207600,78519.7,0.37822592,0.504
207700,78570.11,0.3782865,0.504
207800,78620.51,0.378347,0.504
207900,78670.91,0.37840745,0.504
208000,78721.31,0.37846786,0.504
208100,78771.7,0.37852812,0.504
208200,78822.11,0.3785884,0.504
208300,78872.51,0.3786486,0.504
208400,78922.91,0.37870875,0.504
208500,78973.31,0.3787689,0.504
208600,79023.7,0.37882888,0.504
208700,79074.11,0.37888888,0.504
208800,79124.51,0.37894878,0.504
208900,79174.91,0.37900865,0.504
209000,79225.31,0.3790685,0.504
209100,79275.7,0.3791282,0.504
209200,79326.11,0.3791879,0.504
209300,79376.51,0.37924752,0.504
209400,79426.91,0.3793071,0.504
209500,79477.31,0.37936664,0.504
209600,79527.7,0.37942606,0.504
209700,79578.11,0.3794855,0.504
209800,79628.51,0.37954485,0.504
209900,79678.91,0.37960413,0.504
210000,79729.31,0.37966338,0.504
210100,79779.7,0.37972254,0.504
210200,79830.11,0.3797817,0.504
210300,79880.51,0.37984073,0.504
210400,79930.91,0.37989974,0.504
210500,79981.31,0.37995872,0.504
210600,80031.7,0.38001758,0.504
210700,80082.11,0.38007647,0.504
210800,80132.51,0.38013524,0.504
210900,80182.91,0.38019395,0.504
211000,80233.31,0.38025266,0.504
211100,80283.7,0.38031125,0.504
211200,80334.11,0.38036984,0.504
211300,80384.51,0.38042834,0.504
211400,80434.91,0.3804868,0.504
211500,80485.31,0.3805452,0.504
211600,80535.7,0.38060352,0.504
211700,80586.11,0.38066182,0.504
211800,80636.51,0.38072005,0.504
211900,80686.91,0.38077822,0.504
212000,80737.31,0.38083637,0.504
212100,80787.7,0.3808944,0.504
212200,80838.11,0.38095245,0.504
212300,80888.51,0.3810104,0.504
212400,80938.91,0.3810683,0.504
212500,80989.31,0.38112617,0.504
212600,81039.7,0.38118392,0.504
212700,81090.11,0.3812417,0.504
212800,81140.51,0.38129938,0.504
212900,81190.91,0.381357,0.504
213000,81241.31,0.38141462,0.504
213100,81291.7,0.38147208,0.504
213200,81342.11,0.3815296,0.504
213300,81392.51,0.381587,0.504
213400,81442.91,0.38164437,0.504
213500,81493.31,0.3817017,0.504
213600,81543.7,0.3817589,0.504
213700,81594.11,0.38181615,0.504
213800,81644.51,0.38187328,0.504
213900,81694.91,0.38193038,0.504
214000,81745.31,0.38198745,0.504
214100,81795.7,0.38204437,0.504
214200,81846.11,0.38210136,0.504
214300,81896.51,0.38215822,0.504
214400,81946.91,0.38221505,0.504
214500,81997.31,0.38227186,0.504
214600,82047.7,0.38232854,0.504
214700,82098.11,0.38238522,0.504
214800,82148.51,0.38244185,0.504
214900,82198.91,0.3824984,0.504
215000,82249.31,0.38255495,0.504
215100,82299.7,0.38261136,0.504
215200,82350.11,0.38266778,0.504
215300,82400.51,0.38272414,0.504
215400,82450.91,0.38278043,0.504
215500,82501.31,0.38283673,0.504
215600,82551.7,0.38289288,0.504
215700,82602.11,0.38294905,0.504
215800,82652.51,0.38300514,0.504
215900,82702.91,0.38306117,0.504
216000,82753.31,0.3831172,0.504
216100,82803.7,0.38317308,0.504
216200,82854.11,0.383229,0.504
216300,82904.51,0.38328484,0.504
216400,82954.91,0.3833406,0.504
216500,83005.31,0.38339636,0.504
216600,83055.7,0.383452,0.504
216700,83106.11,0.38350767,0.504
216800,83156.51,0.38356322,0.504
216900,83206.91,0.38361874,0.504
217000,83257.31,0.38367426,0.504
217100,83307.7,0.38372964,0.504
217200,83358.11,0.38378504,0.504
217300,83408.51,0.38384035,0.504
217400,83458.91,0.3838956,0.504
217500,83509.31,0.38395086,0.504
217600,83559.7,0.384006,0.504
217700,83610.11,0.38406113,0.504
217800,83660.51,0.3841162,0.504
217900,83710.91,0.38417122,0.504
218000,83761.31,0.3842262,0.504
218100,83811.7,0.38428107,0.504
218200,83862.11,0.38433596,0.504
218300,83912.51,0.38439077,0.504
218400,83962.91,0.38444555,0.504
218500,84013.31,0.3845003,0.504
218600,84063.7,0.38455492,0.504
218700,84114.11,0.38460955,0.504
218800,84164.51,0.38466412,0.504
218900,84214.91,0.38471863,0.504
219000,84265.31,0.3847731,0.504
219100,84315.7,0.3848275,0.504
219200,84366.11,0.38488188,0.504
219300,84416.51,0.38493618,0.504
219400,84466.91,0.38499045,0.504
219500,84517.31,0.3850447,0.504
219600,84567.7,0.38509884,0.504
219700,84618.11,0.38515297,0.504
219800,84668.51,0.38520703,0.504
219900,84718.91,0.38526106,0.504
220000,84769.31,0.38531506,0.504
220100,84819.7,0.38536894,0.504
220200,84870.11,0.38542283,0.504
220300,84920.51,0.38547665,0.504
220400,84970.91,0.38553044,0.504
220500,85021.31,0.38558418,0.504
220600,85071.7,0.38563782,0.504
220700,85122.11,0.38569146,0.504
220800,85172.51,0.38574505,0.504
220900,85222.91,0.38579857,0.504
221000,85273.31,0.3858521,0.504
221100,85323.7,0.38590547,0.504
221200,85374.11,0.3859589,0.504
221300,85424.51,0.38601223,0.504
221400,85474.91,0.3860655,0.504
221500,85525.31,0.3861188,0.504
221600,85575.7,0.38617194,0.504
221700,85626.11,0.38622513,0.504
221800,85676.51,0.3862782,0.504
221900,85726.91,0.38633126,0.504
222000,85777.31,0.38638428,0.504
222100,85827.7,0.3864372,0.504
222200,85878.11,0.38649014,0.504
222300,85928.51,0.386543,0.504
222400,85978.91,0.38659582,0.504
222500,86029.31,0.3866486,0.504
222600,86079.7,0.3867013,0.504
222700,86130.11,0.38675398,0.504
222800,86180.51,0.38680658,0.504
222900,86230.91,0.38685915,0.504
223000,86281.31,0.38691172,0.504
223100,86331.7,0.38696414,0.504
223200,86382.11,0.38701662,0.504
223300,86432.51,0.387069,0.504
223400,86482.91,0.38712135,0.504
223500,86533.31,0.38717365,0.504
223600,86583.7,0.38722587,0.504
223700,86634.11,0.38727808,0.504
223800,86684.51,0.38733023,0.504
223900,86734.91,0.38738233,0.504
224000,86785.31,0.38743442,0.504
224100,86835.7,0.3874864,0.504
224200,86886.11,0.3875384,0.504
224300,86936.51,0.38759032,0.504
224400,86986.91,0.38764217,0.504
224500,87037.31,0.38769403,0.504
224600,87087.7,0.3877458,0.504
224700,87138.11,0.38779756,0.504
224800,87188.51,0.38784924,0.504
224900,87238.91,0.38790086,0.504
225000,87289.31,0.3879525,0.504
225100,87339.7,0.388004,0.504
225200,87390.11,0.38805553,0.504
225300,87440.51,0.388107,0.504
225400,87490.91,0.3881584,0.504
225500,87541.31,0.38820982,0.504
225600,87591.7,0.3882611,0.504
225700,87642.11,0.3883124,0.504
225800,87692.51,0.38836363,0.504
225900,87742.91,0.3884148,0.504
226000,87793.31,0.38846597,0.504
226100,87843.7,0.38851705,0.504
226200,87894.11,0.38856813,0.504
226300,87944.51,0.38861912,0.504
226400,87994.91,0.3886701,0.504
226500,88045.31,0.38872102,0.504
226600,88095.7,0.38877186,0.504
226700,88146.11,0.3888227,0.504
226800,88196.51,0.3888735,0.504
226900,88246.91,0.3889242,0.504
227000,88297.31,0.38897493,0.504
227100,88347.7,0.38902554,0.504
227200,88398.11,0.38907617,0.504
227300,88448.51,0.38912675,0.504
227400,88498.91,0.38917726,0.504
227500,88549.31,0.38922775,0.504
227600,88599.7,0.38927814,0.504
227700,88650.11,0.38932854,0.504
227800,88700.51,0.38937888,0.504
227900,88750.91,0.38942915,0.504
228000,88801.31,0.38947943,0.504
228100,88851.7,0.38952962,0.504
228200,88902.11,0.3895798,0.504
228300,88952.51,0.3896299,0.504
228400,89002.91,0.38967997,0.504
228500,89053.31,0.38973004,0.504
228600,89103.7,0.38977998,0.504
228700,89154.11,0.38982996,0.504
228800,89204.51,0.38987985,0.504
228900,89254.91,0.38992968,0.504
229000,89305.31,0.38997954,0.504
229100,89355.7,0.39002925,0.504
229200,89406.11,0.39007902,0.504
229300,89456.51,0.39012867,0.504
229400,89506.91,0.39017832,0.504
229500,89557.31,0.39022794,0.504
229600,89607.7,0.39027745,0.504
229700,89658.11,0.39032698,0.504
229800,89708.51,0.39037645,0.504
229900,89758.91,0.39042586,0.504
230000,89809.31,0.39047527,0.504
230100,89859.7,0.39052457,0.504
